id,nombre,equipo,posicion,posicion_detallada,edad,altura,pie_dominante,contrato_hasta,valor_mercado,goles,asistencias,minutos_jugados,valoracion,regates_exitosos,porcentaje_regates_exitosos,pases_clave,tiros_totales,tiros_a_puerta,grandes_ocasiones_creadas,grandes_ocasiones_falladas,pases_ultimo_tercio,porcentaje_pases_acertados,pases_totales,pases_acertados,duelos_aereos_perdidos,intercepciones,entradas,tarjetas_amarillas,tarjetas_rojas,perdidas_de_balon,valoracion_total,conteo_valoraciones,regates_intentados,porcentaje_tiros_a_puerta,porcentaje_pases_clave,goles_por_90,asistencias_por_90,regates_exitosos_por_90,pases_clave_por_90,tiros_totales_por_90,tiros_a_puerta_por_90,grandes_ocasiones_creadas_por_90,grandes_ocasiones_falladas_por_90,pases_ultimo_tercio_por_90,pases_totales_por_90,pases_acertados_por_90,duelos_aereos_perdidos_por_90,intercepciones_por_90,entradas_por_90,perdidas_de_balon_por_90,regates_intentados_por_90,valor_mercado_fmt,perdidas_de_balon_por_90_invertido,grandes_ocasiones_falladas_por_90_invertido,regates_intentados_por_90_pctl,porcentaje_regates_exitosos_pctl,tiros_totales_por_90_pctl,porcentaje_tiros_a_puerta_pctl,goles_por_90_pctl,pases_clave_por_90_pctl,porcentaje_pases_clave_pctl,grandes_ocasiones_creadas_por_90_pctl,asistencias_por_90_pctl,jugador_seguro,REGATEADOR,FINALIZADOR,CREADOR,edad_n,nota,perfil,pctl_nota,pctl_precio,discrepancia,bloque
605674,Iñigo Vicente,Real Racing Club,M,"['LW', 'AM']",28 años,178,Derecho,30/06/2030,5600000.0,8,18,3050,7.54,46,54.12,136,48,24,38,4,705,76.28,1927,1470,12,20,56,9,0,56,286.6,38,85.0,50.0,7.0576024909185255,0.2360655737704918,0.5311475409836065,1.357377049180328,4.013114754098361,1.4163934426229507,0.7081967213114754,1.121311475409836,0.1180327868852459,20.803278688524593,56.86229508196721,43.377049180327866,0.3540983606557377,0.5901639344262295,1.6524590163934427,1.6524590163934427,2.5081967213114753,5.600.000 €,30.952380952380953,66.66666666666666,40.476190476190474,85.71428571428571,14.285714285714285,92.26190476190476,69.04761904761905,100.0,78.57142857142857,100.0,100.0,False,52.14,54.67,86.43,28.0,86.43,CREADOR,97.59036144578313,97.59036144578313,0.0,destacado
1150431,Yeray Cabanzon,FC Andorra,M,"['RW', 'MR']",23 años,170,Zurdo,30/06/2026,560000.0,2,4,959,6.92,21,65.63,26,53,16,7,1,164,82.38,403,332,7,4,22,3,0,21,173.1,25,32.0,30.18867924528302,6.451612903225806,0.1876955161626694,0.3753910323253389,1.9708029197080292,2.440041710114703,4.973931178310741,1.5015641293013555,0.656934306569343,0.0938477580813347,15.391032325338896,37.82064650677789,31.15745568300313,0.656934306569343,0.3753910323253389,2.064650677789364,1.9708029197080292,3.003128258602711,560.000 €,11.904761904761903,71.42857142857143,57.14285714285714,98.8095238095238,100.0,29.761904761904763,54.761904761904766,94.04761904761904,67.85714285714286,95.23809523809524,97.61904761904762,False,60.6,60.54,78.63,23.0,78.63,CREADOR,86.74698795180723,24.096385542168676,63.0,oportunidad
921355,Iuri Tabatadze,Cádiz,M,"['LW', 'RW', 'ML']",26 años,183,Zurdo,30/06/2028,1300000.0,6,0,798,6.92,12,57.14,2,25,11,0,1,38,68.53,143,98,9,3,10,3,0,6,124.6,18,21.0,44.0,1.3986013986013983,0.6766917293233082,0.0,1.3533834586466165,0.225563909774436,2.819548872180451,1.2406015037593985,0.0,0.112781954887218,4.285714285714286,16.12781954887218,11.052631578947368,1.0150375939849623,0.3383458646616541,1.1278195488721805,0.6766917293233082,2.3684210526315788,1.300.000 €,86.90476190476191,67.85714285714286,33.33333333333333,90.47619047619048,84.52380952380952,85.71428571428571,100.0,2.380952380952381,2.380952380952381,4.166666666666666,8.333333333333332,False,61.19,87.86,6.399999999999999,26.0,87.86,FINALIZADOR,98.79518072289156,68.07228915662651,31.0,destacado
1175743,Pablo Sáenz,Granada,F,['RW'],25 años,175,Zurdo,30/06/2026,755000.0,4,2,1226,6.78,23,44.23,27,38,12,6,0,99,77.64,331,257,15,5,25,4,0,13,203.5,30,52.0,31.57894736842105,8.157099697885197,0.2936378466557912,0.1468189233278956,1.6884176182707993,1.9820554649265905,2.789559543230016,0.8809135399673735,0.4404567699836867,0.0,7.267536704730833,24.29853181076672,18.86623164763458,1.101141924959217,0.367047308319739,1.8352365415986949,0.9543230016313214,3.8172920065252858,755.000 €,72.61904761904762,94.64285714285714,64.28571428571429,45.23809523809524,83.33333333333334,32.142857142857146,79.76190476190477,88.09523809523809,91.66666666666666,79.76190476190477,59.523809523809526,True,60.24,75.03,79.94,25.0,79.94,CREADOR,90.36144578313254,43.373493975903614,47.0,oportunidad
1142596,Salim El Jebari,Mirandés,F,"['LW', 'ST']",22 años,174,Derecho,30/06/2026,390000.0,1,4,1371,6.76,35,53.85,24,19,7,3,1,103,77.34,278,215,21,4,19,3,0,19,195.9,29,65.0,36.84210526315789,8.633093525179856,0.0656455142231947,0.2625820568927789,2.297592997811816,1.575492341356674,1.2472647702407005,0.4595185995623633,0.1969365426695842,0.0656455142231947,6.761487964989058,18.24945295404814,14.113785557986873,1.3785557986870898,0.2625820568927789,1.2472647702407005,1.2472647702407005,4.266958424507659,390.000 €,50.0,78.57142857142857,73.80952380952381,84.52380952380952,10.714285714285714,53.57142857142857,19.047619047619047,64.28571428571429,95.23809523809524,40.476190476190474,83.33333333333334,False,72.26,34.17,63.69,22.0,72.26,REGATEADOR,71.08433734939759,9.63855421686747,61.0,oportunidad
910023,Arnau Puigmal,Almería,M,['RW'],25 años,173,Derecho,30/06/2026,1400000.0,3,5,1382,6.75,21,51.22,43,24,9,9,4,221,84.83,501,425,11,11,20,2,0,14,249.9,37,41.0,37.5,8.582834331337326,0.195369030390738,0.3256150506512301,1.3675832127351666,2.800289435600579,1.5629522431259046,0.5861070911722142,0.5861070911722142,0.260492040520984,14.39218523878437,32.62662807525326,27.677279305354556,0.7163531114327062,0.7163531114327062,1.3024602026049203,0.9117221418234442,2.670043415340087,1.400.000 €,73.80952380952381,35.714285714285715,47.61904761904761,67.85714285714286,26.190476190476193,57.738095238095234,58.333333333333336,96.42857142857144,94.04761904761904,92.85714285714286,92.85714285714286,True,58.93,48.36,91.25,25.0,91.25,CREADOR,100.0,71.6867469879518,28.0,destacado
307082,Awer Mabil,CD Castellón,M,"['RW', 'LW']",30 años,179,Ambidiestro,30/06/2028,415000.0,3,6,1731,6.75,13,37.14,32,40,14,11,8,251,75.96,628,477,25,10,33,3,0,13,202.6,30,35.0,35.0,5.095541401273886,0.1559792027729636,0.3119584055459272,0.6759098786828424,1.6637781629116115,2.079722703639515,0.7279029462738301,0.5719237435008665,0.4159445407279029,13.050259965337956,32.65164644714038,24.800693240901214,1.2998266897746968,0.5199306759098787,1.7157712305025996,0.6759098786828424,1.8197573656845756,415.000 €,88.09523809523809,14.285714285714285,17.857142857142858,19.047619047619047,52.38095238095239,44.04761904761904,44.04761904761904,73.80952380952381,52.38095238095239,91.66666666666666,90.47619047619048,True,32.26,46.07,79.7,30.0,79.7,CREADOR,89.1566265060241,12.048192771084338,77.0,oportunidad
925220,Pejiño,Las Palmas,M,"['RW', 'MR']",30 años,177,Zurdo,30/06/2026,550000.0,1,3,906,6.73,32,55.17,14,21,6,4,3,91,80.08,261,209,7,3,15,3,0,12,134.5,20,58.0,28.57142857142857,5.363984674329502,0.0993377483443708,0.2980132450331126,3.1788079470198674,1.390728476821192,2.0860927152317883,0.5960264900662252,0.3973509933774834,0.2980132450331126,9.039735099337747,25.927152317880793,20.76158940397351,0.695364238410596,0.2980132450331126,1.490066225165563,1.1920529801324504,5.76158940397351,550.000 €,57.14285714285714,21.428571428571427,95.23809523809524,88.09523809523809,53.57142857142857,23.809523809523807,28.57142857142857,55.95238095238096,54.761904761904766,75.0,88.09523809523809,False,85.48,35.89,65.54,30.0,85.48,REGATEADOR,96.3855421686747,22.89156626506024,73.0,destacado
