id,nombre,equipo,posicion,posicion_detallada,edad,altura,pie_dominante,contrato_hasta,valor_mercado,goles,asistencias,minutos_jugados,valoracion,regates_exitosos,porcentaje_regates_exitosos,pases_clave,tiros_totales,tiros_a_puerta,grandes_ocasiones_creadas,grandes_ocasiones_falladas,pases_ultimo_tercio,porcentaje_pases_acertados,pases_totales,pases_acertados,duelos_aereos_perdidos,intercepciones,entradas,tarjetas_amarillas,tarjetas_rojas,perdidas_de_balon,valoracion_total,conteo_valoraciones,regates_intentados,porcentaje_tiros_a_puerta,porcentaje_pases_clave,goles_por_90,asistencias_por_90,regates_exitosos_por_90,pases_clave_por_90,tiros_totales_por_90,tiros_a_puerta_por_90,grandes_ocasiones_creadas_por_90,grandes_ocasiones_falladas_por_90,pases_ultimo_tercio_por_90,pases_totales_por_90,pases_acertados_por_90,duelos_aereos_perdidos_por_90,intercepciones_por_90,entradas_por_90,perdidas_de_balon_por_90,regates_intentados_por_90,valor_mercado_fmt,perdidas_de_balon_por_90_invertido,grandes_ocasiones_falladas_por_90_invertido,regates_intentados_por_90_pctl,porcentaje_regates_exitosos_pctl,tiros_totales_por_90_pctl,porcentaje_tiros_a_puerta_pctl,goles_por_90_pctl,pases_clave_por_90_pctl,porcentaje_pases_clave_pctl,grandes_ocasiones_creadas_por_90_pctl,asistencias_por_90_pctl,jugador_seguro,REGATEADOR,FINALIZADOR,CREADOR
1391487,Malcom Ares,Eibar,M,['LW'],24 años,183,Derecho,30/06/2030,1200000.0,2,1,1310,6.91,38,51.35,13,28,12,2,4,129,87.69,471,413,7,3,21,5,0,14,172.8,25,74.0,42.857142857142854,2.7600849256900215,0.1374045801526717,0.0687022900763358,2.6106870229007635,0.8931297709923665,1.923664122137405,0.8244274809160306,0.1374045801526717,0.2748091603053435,8.86259541984733,32.3587786259542,28.37404580152672,0.4809160305343511,0.2061068702290076,1.4427480916030535,0.9618320610687024,5.083969465648855,1.200.000 €,71.42857142857143,30.952380952380953,88.09523809523809,70.23809523809523,40.476190476190474,80.95238095238095,36.904761904761905,21.428571428571427,14.285714285714285,21.428571428571427,25.0,True,79.4,46.96,28.39
904964,Joaquín Muñoz,Málaga CF,M,"['ST', 'LW', 'ML']",27 años,172,Ambidiestro,30/06/2027,955000.0,4,6,2258,6.91,37,52.86,33,60,17,9,7,228,76.52,656,502,16,25,32,4,0,31,241.9,35,70.0,28.333333333333332,5.0304878048780495,0.1594331266607617,0.2391496899911425,1.474756421612046,1.3153232949512843,2.391496899911426,0.6775907883082374,0.3587245349867139,0.279007971656333,9.08768821966342,26.147032772364923,20.0088573959256,0.6377325066430469,0.9964570416297608,1.275465013286094,1.2356067316209034,2.7900797165633304,955.000 €,52.38095238095239,29.761904761904763,53.57142857142857,77.38095238095238,69.04761904761905,21.428571428571427,46.42857142857143,50.0,50.0,66.66666666666666,79.76190476190477,False,60.48,46.43,58.99
1142256,Estanis Pedrola,Las Palmas,F,['LW'],22 años,185,Derecho,30/06/2026,845000.0,4,1,541,6.91,17,53.13,10,16,10,1,1,57,87.95,166,146,6,1,9,2,0,8,96.7,14,32.0,62.5,6.024096385542169,0.6654343807763401,0.166358595194085,2.8280961182994457,1.6635859519408505,2.6617375231053604,1.6635859519408505,0.166358595194085,0.166358595194085,9.482439926062847,27.615526802218113,24.28835489833641,0.99815157116451,0.166358595194085,1.497227356746765,1.3308687615526802,5.323475046210721,845.000 €,42.857142857142854,57.14285714285714,91.66666666666666,79.76190476190477,80.95238095238095,98.80952380952381,98.80952380952381,72.61904761904762,63.095238095238095,27.380952380952383,67.85714285714286,False,78.33,82.5,54.7
1092777,Kevin Medina,Córdoba,F,"['LW', 'ML']",25 años,173,Ambidiestro,30/06/2027,840000.0,2,1,1088,6.89,27,45.76,16,36,12,1,2,118,77.48,262,203,12,6,19,5,0,14,165.4,24,59.0,33.33333333333333,6.106870229007633,0.1654411764705882,0.0827205882352941,2.233455882352941,1.3235294117647058,2.9779411764705883,0.9926470588235294,0.0827205882352941,0.1654411764705882,9.761029411764708,21.672794117647054,16.792279411764707,0.9926470588235294,0.4963235294117647,1.5716911764705883,1.1580882352941175,4.880514705882353,840.000 €,58.333333333333336,58.333333333333336,86.90476190476191,54.761904761904766,89.28571428571429,38.095238095238095,50.0,51.19047619047619,64.28571428571429,11.904761904761903,29.761904761904763,False,71.55,60.12,41.19
824130,José Manuel Arnáiz,Granada,F,"['LW', 'ST']",31 años,175,Derecho,30/06/2027,930000.0,7,2,2157,6.89,15,37.5,42,58,22,5,6,130,76.94,464,357,28,13,20,5,0,38,213.6,31,40.0,37.93103448275862,9.051724137931034,0.2920723226703755,0.0834492350486787,0.6258692628650905,1.7524339360222532,2.420027816411683,0.917941585535466,0.2086230876216968,0.2503477051460361,5.424200278164117,19.360222531293463,14.89568845618915,1.168289290681502,0.5424200278164116,0.8344923504867873,1.5855354659248957,1.6689847009735743,930.000 €,33.33333333333333,38.095238095238095,13.095238095238097,20.238095238095237,70.23809523809523,61.904761904761905,78.57142857142857,79.76190476190477,97.61904761904762,41.66666666666667,32.142857142857146,False,19.29,63.39,58.81
96370,Suso,Cádiz,M,"['RW', 'AM']",32 años,176,Zurdo,30/06/2029,680000.0,1,3,1962,6.87,32,48.48,38,30,9,7,1,272,79.5,805,640,6,15,27,4,0,25,185.6,27,66.0,30.0,4.720496894409938,0.0458715596330275,0.1376146788990825,1.4678899082568808,1.743119266055046,1.3761467889908257,0.4128440366972477,0.3211009174311927,0.0458715596330275,12.477064220183486,36.92660550458716,29.357798165137616,0.2752293577981651,0.6880733944954128,1.2385321100917432,1.146788990825688,3.027522935779816,680.000 €,59.523809523809526,84.52380952380952,58.333333333333336,60.71428571428571,13.095238095238097,28.57142857142857,17.857142857142858,78.57142857142857,42.857142857142854,58.333333333333336,53.57142857142857,False,59.29,32.44,61.55
1048927,Peter González,Real Valladolid,M,"['RW', 'MR']",24 años,178,Zurdo,30/06/2026,1400000.0,6,1,2335,6.87,35,43.21,43,49,18,8,7,217,77.96,599,467,28,24,30,6,0,44,226.6,33,81.0,36.734693877551024,7.178631051752922,0.2312633832976445,0.038543897216274,1.3490364025695931,1.657387580299786,1.8886509635974305,0.6937901498929336,0.3083511777301927,0.2698072805139186,8.364025695931478,23.08779443254818,18.0,1.0792291220556745,0.925053533190578,1.1563169164882228,1.69593147751606,3.1220556745182013,1.400.000 €,28.57142857142857,33.33333333333333,60.71428571428571,38.095238095238095,35.714285714285715,52.38095238095239,66.66666666666666,71.42857142857143,80.95238095238095,57.14285714285714,19.047619047619047,False,47.5,47.98,55.0
845168,Amath Ndiaye,Real Valladolid,M,"['LW', 'ST', 'ML']",30 años,179,Derecho,30/06/2027,835000.0,4,0,914,6.85,10,30.3,10,21,12,1,6,102,80.95,294,238,9,7,31,1,0,22,116.5,17,33.0,57.14285714285714,3.4013605442176873,0.3938730853391685,0.0,0.9846827133479212,0.9846827133479212,2.0678336980306344,1.1816192560175054,0.0984682713347921,0.5908096280087527,10.043763676148796,28.94967177242888,23.435448577680525,0.8862144420131292,0.6892778993435449,3.052516411378556,2.166301969365427,3.2494529540481403,835.000 €,5.952380952380952,2.380952380952381,61.904761904761905,8.333333333333332,48.80952380952381,96.42857142857143,88.09523809523809,29.761904761904763,22.61904761904762,16.666666666666664,8.333333333333332,False,34.64,58.45,18.63
928698,Agustín Pastoriza,Cultural Leonesa,M,"['RW', 'MR']",30 años,177,Zurdo,31/12/2026,280000.0,1,1,661,6.85,15,51.72,10,15,8,3,0,55,61.46,205,126,6,5,12,1,0,4,95.9,14,29.0,53.333333333333336,4.878048780487805,0.1361573373676248,0.1361573373676248,2.042360060514372,1.361573373676248,2.042360060514372,1.0892586989409985,0.4084720121028744,0.0,7.488653555219364,27.912254160363084,17.155824508320727,0.8169440242057489,0.680786686838124,1.6338880484114977,0.5446293494704992,3.948562783661119,280.000 €,91.66666666666666,94.64285714285714,66.66666666666666,71.42857142857143,45.23809523809524,94.64285714285714,35.714285714285715,52.38095238095239,45.23809523809524,76.19047619047619,51.19047619047619,False,73.1,61.37,52.98
362772,Sebas Moyano,Real Zaragoza,M,"['LW', 'ML']",29 años,173,Derecho,30/06/2027,720000.0,2,0,1284,6.84,18,50.0,14,31,9,3,3,101,81.51,292,238,8,3,20,1,0,18,157.3,23,36.0,29.03225806451613,4.794520547945205,0.1401869158878504,0.0,1.2616822429906542,0.9813084112149532,2.1728971962616823,0.6308411214953271,0.2102803738317757,0.2102803738317757,7.079439252336448,20.46728971962617,16.682242990654206,0.5607476635514018,0.2102803738317757,1.4018691588785046,1.2616822429906542,2.5233644859813085,720.000 €,48.80952380952381,46.42857142857143,41.66666666666667,63.69047619047619,60.71428571428571,26.190476190476193,38.095238095238095,27.380952380952383,44.047619047619044,42.857142857142854,8.333333333333332,False,49.7,44.29,34.11
1031543,Jacobo González,Córdoba,F,['LW'],29 años,176,Derecho,30/06/2026,1300000.0,9,1,2854,6.83,31,40.26,51,109,37,6,5,326,69.58,1042,725,72,8,55,5,1,54,252.6,37,77.0,33.94495412844037,4.894433781190019,0.283812193412754,0.0315346881569726,0.9775753328661528,1.608269096005606,3.4372810091100208,1.1667834618079886,0.189208128941836,0.1576734407848633,10.280308339173091,32.85914505956552,22.862648913805184,2.2704975473020323,0.2522775052557813,1.7344078486334968,1.7028731604765242,2.4281709880868956,1.300.000 €,27.380952380952383,60.71428571428571,36.904761904761905,25.0,96.42857142857143,41.66666666666667,75.0,67.85714285714286,46.42857142857143,36.904761904761905,16.666666666666664,False,31.43,68.45,33.15
1518119,Jastin García,FC Andorra,F,['LW'],22 años,180,Derecho,30/06/2026,455000.0,3,2,1368,6.83,43,53.75,21,40,18,8,5,143,78.35,425,333,18,2,20,6,0,30,191.1,28,80.0,45.0,4.941176470588235,0.1973684210526315,0.131578947368421,2.8289473684210527,1.381578947368421,2.631578947368421,1.1842105263157894,0.5263157894736842,0.3289473684210526,9.407894736842106,27.960526315789473,21.907894736842103,1.1842105263157894,0.131578947368421,1.3157894736842104,1.9736842105263157,5.263157894736842,455.000 €,10.714285714285714,19.047619047619047,89.28571428571429,83.33333333333334,79.76190476190477,89.28571428571429,59.523809523809526,54.761904761904766,48.80952380952381,88.09523809523809,50.0,False,71.79,58.1,54.88
316406,Antonio Puertas,Albacete Balompié,M,['RW'],34 años,183,Derecho,30/06/2027,620000.0,8,4,1917,6.81,19,44.19,22,46,20,8,12,141,74.85,497,372,48,3,29,6,1,28,197.6,29,43.0,43.47826086956522,4.426559356136821,0.3755868544600939,0.1877934272300469,0.892018779342723,1.0328638497652582,2.15962441314554,0.9389671361502347,0.3755868544600939,0.5633802816901409,6.619718309859156,23.333333333333332,17.464788732394364,2.2535211267605635,0.1408450704225352,1.3615023474178405,1.3145539906103283,2.0187793427230045,620.000 €,45.23809523809524,4.761904761904762,22.61904761904762,44.047619047619044,59.523809523809526,83.33333333333334,85.71428571428571,34.523809523809526,36.904761904761905,71.42857142857143,72.61904761904762,False,33.57,62.62,41.43
863388,Luis Chacón,Cultural Leonesa,M,"['AM', 'LW']",26 años,174,Derecho,30/06/2026,970000.0,8,3,3183,6.81,11,34.38,54,90,33,8,7,354,86.49,1236,1069,31,39,41,2,0,11,252.0,37,32.0,36.666666666666664,4.368932038834951,0.2262016965127238,0.0848256361922714,0.3110273327049953,1.5268614514608858,2.5447690857681433,0.933081998114986,0.2262016965127238,0.1979264844486333,10.00942507068803,34.94816211121584,30.22620169651272,0.8765315739868049,1.1027332704995287,1.15928369462771,0.3110273327049953,0.9048067860508954,970.000 €,96.42857142857143,47.61904761904761,1.1904761904761905,15.476190476190476,78.57142857142857,50.0,64.28571428571429,60.71428571428571,35.714285714285715,44.047619047619044,33.33333333333333,True,24.52,66.43,54.05
1535581,Lander Astiazaran,Real Sociedad B U21,M,['RW'],20 años,178,Ambidiestro,30/06/2027,2100000.0,6,4,2473,6.81,23,32.86,47,43,15,10,2,173,74.1,695,515,40,16,36,4,0,13,251.9,37,70.0,34.883720930232556,6.762589928057554,0.2183582693085321,0.1455721795390214,0.8370400323493732,1.710473109583502,1.5649009300444805,0.5458956732713304,0.3639304488475536,0.0727860897695107,6.295996765062676,25.293166194904977,18.74241811564901,1.4557217953902144,0.5822887181560857,1.310149615851193,0.4731095835018197,2.547513141932875,2.100.000 €,94.04761904761905,76.19047619047619,42.857142857142854,13.095238095238097,27.380952380952383,42.857142857142854,63.095238095238095,77.38095238095238,71.42857142857143,69.04761904761905,57.14285714285714,False,44.17,56.19,63.870000000000005
989878,Nicolás Melamed,Almería,M,['LW'],25 años,173,Derecho,30/06/2030,2700000.0,3,2,938,6.8,11,42.31,22,44,18,3,1,104,84.52,323,273,14,4,9,1,0,14,163.2,24,26.0,40.909090909090914,6.811145510835913,0.2878464818763326,0.1918976545842217,1.0554371002132197,2.1108742004264394,4.221748400852879,1.727078891257996,0.2878464818763326,0.0959488272921108,9.978678038379533,30.991471215351815,26.19402985074627,1.343283582089552,0.3837953091684435,0.863539445628998,1.343283582089552,2.4946695095948828,2.700.000 €,40.476190476190474,70.23809523809523,39.285714285714285,36.30952380952381,98.80952380952381,73.21428571428571,77.38095238095238,90.47619047619048,73.80952380952381,54.761904761904766,75.0,False,38.63,77.35,69.23
960401,Marvin Park,Las Palmas,D,"['DR', 'RW']",26 años,177,Derecho,30/06/2028,1100000.0,0,2,1982,6.79,20,51.28,13,8,1,2,1,160,83.0,859,713,27,37,38,10,0,11,190.0,28,39.0,12.5,1.5133876600698486,0.0,0.0908173562058526,0.9081735620585268,0.5903128153380424,0.3632694248234107,0.0454086781029263,0.0908173562058526,0.0454086781029263,7.265388496468215,39.006054490413725,32.37638748738648,1.226034308779011,1.6801210898082746,1.7255297679112007,0.4994954591321897,1.770938446014127,1.100.000 €,92.85714285714286,85.71428571428571,15.476190476190476,69.04761904761905,1.1904761904761905,3.571428571428571,7.738095238095238,7.142857142857142,3.571428571428571,14.285714285714285,38.095238095238095,True,47.02,25.68,25.89
252857,Léo Baptistão,Almería,M,"['RW', 'ST']",33 años,181,Derecho,30/06/2026,660000.0,9,2,1794,6.78,15,44.12,19,67,27,2,11,152,67.57,555,375,50,12,31,7,1,22,223.9,33,34.0,40.298507462686565,3.423423423423423,0.451505016722408,0.1003344481605351,0.7525083612040133,0.9531772575250836,3.361204013377926,1.354515050167224,0.1003344481605351,0.5518394648829431,7.625418060200669,27.842809364548497,18.812709030100333,2.508361204013378,0.6020066889632107,1.5551839464882944,1.1036789297658862,1.705685618729097,660.000 €,64.28571428571429,5.952380952380952,14.285714285714285,42.857142857142854,95.23809523809523,69.04761904761905,89.28571428571429,25.0,23.809523809523807,17.857142857142858,44.047619047619044,False,32.86,72.74,21.79
605650,Íñigo Cordoba,Burgos Club de Fútbol,M,"['LW', 'ML']",29 años,178,Zurdo,30/06/2026,1600000.0,2,1,2427,6.78,47,41.59,27,32,9,3,3,231,74.02,820,607,21,28,84,4,0,29,251.0,37,113.0,28.125,3.292682926829269,0.0741656365883807,0.0370828182941903,1.7428924598269468,1.0012360939431395,1.1866501854140914,0.3337453646477132,0.111248454882571,0.111248454882571,8.566131025957972,30.407911001236094,22.509270704573545,0.7787391841779975,1.03831891223733,3.11495673671199,1.0754017305315204,4.19035846724351,1.600.000 €,65.47619047619048,69.04761904761905,69.04761904761905,30.952380952380953,9.523809523809524,20.238095238095237,20.238095238095237,30.952380952380953,21.428571428571427,19.047619047619047,17.857142857142858,False,56.9,29.4,19.76
1175743,Pablo Sáenz,Granada,F,['RW'],25 años,175,Zurdo,30/06/2026,755000.0,4,2,1226,6.78,23,44.23,27,38,12,6,0,99,77.64,331,257,15,5,25,4,0,13,203.5,30,52.0,31.57894736842105,8.157099697885197,0.2936378466557912,0.1468189233278956,1.6884176182707993,1.9820554649265905,2.789559543230016,0.8809135399673735,0.4404567699836867,0.0,7.267536704730833,24.29853181076672,18.86623164763458,1.101141924959217,0.367047308319739,1.8352365415986949,0.9543230016313214,3.8172920065252858,755.000 €,72.61904761904762,94.64285714285714,64.28571428571429,45.23809523809524,83.33333333333334,32.142857142857146,79.76190476190477,88.09523809523809,91.66666666666666,79.76190476190477,59.523809523809526,True,60.24,75.03,79.94
1142596,Salim El Jebari,Mirandés,F,"['LW', 'ST']",22 años,174,Derecho,30/06/2026,390000.0,1,4,1371,6.76,35,53.85,24,19,7,3,1,103,77.34,278,215,21,4,19,3,0,19,195.9,29,65.0,36.84210526315789,8.633093525179856,0.0656455142231947,0.2625820568927789,2.297592997811816,1.575492341356674,1.2472647702407005,0.4595185995623633,0.1969365426695842,0.0656455142231947,6.761487964989058,18.24945295404814,14.113785557986873,1.3785557986870898,0.2625820568927789,1.2472647702407005,1.2472647702407005,4.266958424507659,390.000 €,50.0,78.57142857142857,73.80952380952381,84.52380952380952,10.714285714285714,53.57142857142857,19.047619047619047,64.28571428571429,95.23809523809523,40.476190476190474,83.33333333333334,False,72.26,34.17,63.69
1892528,Min-su Kim,FC Andorra,F,['LW'],20 años,177,Derecho,30/06/2026,3200000.0,6,4,2340,6.75,45,40.18,33,61,26,4,6,269,82.98,717,595,18,9,20,6,0,48,249.9,37,112.0,42.62295081967213,4.602510460251046,0.2307692307692307,0.1538461538461538,1.7307692307692308,1.2692307692307692,2.3461538461538463,1.0,0.1538461538461538,0.2307692307692307,10.346153846153843,27.57692307692308,22.884615384615383,0.6923076923076923,0.3461538461538461,0.7692307692307693,1.8461538461538465,4.307692307692308,3.200.000 €,17.857142857142858,40.476190476190474,76.19047619047619,23.809523809523807,64.28571428571429,79.76190476190477,65.47619047619048,42.857142857142854,41.66666666666667,23.809523809523807,61.904761904761905,False,48.81,58.81,37.02
910023,Arnau Puigmal,Almería,M,['RW'],25 años,173,Derecho,30/06/2026,1400000.0,3,5,1382,6.75,21,51.22,43,24,9,9,4,221,84.83,501,425,11,11,20,2,0,14,249.9,37,41.0,37.5,8.582834331337326,0.195369030390738,0.3256150506512301,1.3675832127351666,2.800289435600579,1.5629522431259046,0.5861070911722142,0.5861070911722142,0.260492040520984,14.39218523878437,32.62662807525326,27.677279305354556,0.7163531114327062,0.7163531114327062,1.3024602026049203,0.9117221418234442,2.670043415340087,1.400.000 €,73.80952380952381,35.714285714285715,47.61904761904761,67.85714285714286,26.190476190476193,57.738095238095234,58.333333333333336,96.42857142857143,94.04761904761905,92.85714285714286,92.85714285714286,True,58.93,48.36,91.25
307082,Awer Mabil,CD Castellón,M,"['RW', 'LW']",30 años,179,Ambidiestro,30/06/2028,415000.0,3,6,1731,6.75,13,37.14,32,40,14,11,8,251,75.96,628,477,25,10,33,3,0,13,202.6,30,35.0,35.0,5.095541401273886,0.1559792027729636,0.3119584055459272,0.6759098786828424,1.6637781629116115,2.079722703639515,0.7279029462738301,0.5719237435008665,0.4159445407279029,13.050259965337956,32.65164644714038,24.800693240901214,1.2998266897746968,0.5199306759098787,1.7157712305025996,0.6759098786828424,1.8197573656845756,415.000 €,88.09523809523809,14.285714285714285,17.857142857142858,19.047619047619047,52.38095238095239,44.047619047619044,44.047619047619044,73.80952380952381,52.38095238095239,91.66666666666666,90.47619047619048,True,32.26,46.07,79.7
965257,Giorgi Guliashvili,Real Racing Club,F,"['ST', 'RW']",24 años,179,Derecho,30/06/2029,2400000.0,6,2,1108,6.75,5,33.33,8,31,19,2,7,40,80.37,107,86,22,0,8,2,0,11,108.0,16,15.0,61.29032258064516,7.476635514018691,0.4873646209386281,0.1624548736462094,0.4061371841155234,0.6498194945848376,2.5180505415162453,1.5433212996389891,0.1624548736462094,0.5685920577617328,3.2490974729241877,8.691335740072201,6.985559566787004,1.787003610108303,0.0,0.6498194945848376,0.8935018050541517,1.2184115523465704,2.400.000 €,75.0,3.571428571428571,4.761904761904762,14.285714285714285,76.19047619047619,97.61904761904762,90.47619047619048,9.523809523809524,85.71428571428571,26.190476190476193,65.47619047619048,True,21.67,73.39,43.33
850025,Daniel Ojeda,Huesca,M,"['MR', 'ML', 'LW']",31 años,178,Ambidiestro,30/06/2027,620000.0,2,2,1234,6.75,11,52.38,14,27,6,6,4,157,83.58,548,458,8,6,10,4,0,12,175.5,26,21.0,22.22222222222222,2.5547445255474455,0.1458670988654781,0.1458670988654781,0.8022690437601296,1.0210696920583469,1.9692058346839547,0.4376012965964344,0.4376012965964344,0.2917341977309562,11.450567260940032,39.96758508914101,33.403565640194486,0.5834683954619124,0.4376012965964344,0.7293354943273905,0.8752025931928687,1.53160453808752,620.000 €,76.19047619047619,22.61904761904762,10.714285714285714,73.80952380952381,42.857142857142854,10.714285714285714,41.66666666666667,33.33333333333333,10.714285714285714,78.57142857142857,58.333333333333336,True,42.74,37.92,51.43
941405,Brian Ocampo,Cádiz,M,"['ML', 'LW', 'RW']",27 años,173,Derecho,30/06/2026,930000.0,5,1,1407,6.75,41,56.94,15,30,11,2,1,131,73.14,484,354,9,11,20,7,1,45,195.7,29,72.0,36.666666666666664,3.0991735537190084,0.3198294243070362,0.0639658848614072,2.622601279317698,0.9594882729211088,1.9189765458422177,0.7036247334754797,0.1279317697228145,0.0639658848614072,8.379530916844349,30.959488272921103,22.643923240938168,0.5756929637526652,0.7036247334754797,1.279317697228145,2.878464818763326,4.605543710021322,930.000 €,1.1904761904761905,80.95238095238095,83.33333333333334,89.28571428571429,38.095238095238095,50.0,82.14285714285714,26.190476190476193,20.238095238095237,20.238095238095237,21.428571428571427,False,68.69,58.04,9.350000000000001
905350,Taisei Miyashiro,Las Palmas,M,"['MC', 'LW']",26 años,179,Derecho,30/06/2026,1700000.0,4,1,946,6.74,8,32.0,8,24,9,2,3,96,86.71,286,248,19,4,24,1,0,18,94.4,14,25.0,37.5,2.797202797202797,0.3805496828752643,0.095137420718816,0.7610993657505286,0.7610993657505286,2.2832980972515857,0.8562367864693446,0.1902748414376321,0.2854122621564482,9.133192389006345,27.20930232558139,23.594080338266387,1.807610993657505,0.3805496828752643,2.2832980972515857,1.7124735729386893,2.3784355179704018,1.700.000 €,26.190476190476193,26.190476190476193,34.523809523809526,10.714285714285714,61.904761904761905,57.738095238095234,86.90476190476191,13.095238095238097,15.476190476190476,38.095238095238095,40.476190476190474,False,25.71,61.1,25.77
1031481,Diego Bri,Córdoba,D,['RW'],24 años,175,Zurdo,30/06/2026,630000.0,3,3,1057,6.74,16,61.54,13,17,12,2,5,99,80.37,377,303,12,12,24,0,0,17,161.8,24,26.0,70.58823529411765,3.4482758620689653,0.2554399243140965,0.2554399243140965,1.3623462630085146,1.1069063386944182,1.447492904446547,1.021759697256386,0.1702932828760643,0.4257332071901608,8.429517502365185,32.10028382213813,25.79943235572375,1.021759697256386,1.021759697256386,2.043519394512772,1.447492904446547,2.2138126773888365,630.000 €,38.095238095238095,13.095238095238097,28.57142857142857,97.61904761904762,16.666666666666664,100.0,70.23809523809523,39.285714285714285,25.0,30.952380952380953,82.14285714285714,False,51.19,49.52,41.31
106288,Francisco Portillo,Huesca,M,"['AM', 'LW', 'MC']",36 años,169,Derecho,30/06/2026,185000.0,1,3,2539,6.74,23,45.1,44,27,10,5,5,364,84.46,1216,1027,45,11,39,4,0,41,242.7,36,51.0,37.03703703703704,3.618421052631579,0.0354470263883418,0.1063410791650256,0.815281606931863,1.559669161087042,0.9570697124852304,0.3544702638834187,0.1772351319417093,0.1772351319417093,12.902717605356438,43.10358408822371,36.4040961008271,1.595116187475384,0.3899172902717605,1.3824340291453328,1.4533280819220165,1.8077983458054352,185.000 €,36.904761904761905,54.761904761904766,16.666666666666664,47.61904761904761,7.142857142857142,54.761904761904766,15.476190476190476,63.095238095238095,27.380952380952383,35.714285714285715,46.42857142857143,False,30.0,27.32,44.46
1018516,Daniel Luna,Huesca,M,['RW'],23 años,178,Zurdo,30/06/2026,570000.0,2,0,1611,6.73,27,52.94,17,27,9,3,3,130,78.1,379,296,23,10,34,4,1,34,202.0,30,51.0,33.33333333333333,4.485488126649076,0.1117318435754189,0.0,1.5083798882681565,0.9497206703910612,1.5083798882681565,0.5027932960893855,0.1675977653631284,0.1675977653631284,7.262569832402234,21.1731843575419,16.536312849162012,1.2849162011173183,0.558659217877095,1.899441340782123,1.899441340782123,2.8491620111731844,570.000 €,13.095238095238097,55.952380952380956,54.761904761904766,78.57142857142857,21.428571428571427,38.095238095238095,31.547619047619047,23.809523809523807,38.095238095238095,28.57142857142857,8.333333333333332,False,53.57,31.82,23.21
954047,Konrad de la Fuente,AD Ceuta,F,"['LW', 'RW']",25 años,170,Derecho,30/06/2026,635000.0,3,1,1386,6.73,25,40.32,13,32,13,1,7,70,78.6,285,224,17,8,23,2,0,32,201.8,30,62.0,40.625,4.56140350877193,0.1948051948051948,0.0649350649350649,1.6233766233766234,0.8441558441558442,2.0779220779220777,0.8441558441558442,0.0649350649350649,0.4545454545454546,4.545454545454545,18.506493506493506,14.545454545454549,1.103896103896104,0.5194805194805194,1.4935064935064937,2.0779220779220777,4.025974025974026,635.000 €,7.142857142857142,11.904761904761903,67.85714285714286,26.190476190476193,50.595238095238095,71.42857142857143,57.14285714285714,19.047619047619047,40.476190476190474,9.523809523809524,23.214285714285715,False,43.21,45.86,18.72
925220,Pejiño,Las Palmas,M,"['RW', 'MR']",30 años,177,Zurdo,30/06/2026,550000.0,1,3,906,6.73,32,55.17,14,21,6,4,3,91,80.08,261,209,7,3,15,3,0,12,134.5,20,58.0,28.57142857142857,5.363984674329502,0.0993377483443708,0.2980132450331126,3.1788079470198674,1.390728476821192,2.0860927152317883,0.5960264900662252,0.3973509933774834,0.2980132450331126,9.039735099337747,25.927152317880793,20.76158940397351,0.695364238410596,0.2980132450331126,1.490066225165563,1.1920529801324504,5.76158940397351,550.000 €,57.14285714285714,21.428571428571427,95.23809523809523,88.09523809523809,53.57142857142857,23.809523809523807,28.57142857142857,55.952380952380956,54.761904761904766,75.0,88.09523809523809,False,85.48,35.89,65.54
965019,Stipe Biuk,Real Valladolid,M,['LW'],23 años,184,Derecho,30/06/2029,2200000.0,1,5,2049,6.72,46,47.42,29,48,13,8,6,174,75.35,564,425,22,13,47,5,0,30,235.3,35,97.0,27.083333333333332,5.141843971631205,0.0439238653001464,0.219619326500732,2.020497803806735,1.273792093704246,2.108345534407028,0.5710102489019033,0.3513909224011713,0.2635431918008785,7.642752562225476,24.77306002928258,18.667642752562227,0.9663250366032212,0.5710102489019033,2.0644216691068813,1.3177159590043923,4.260614934114202,2.200.000 €,44.047619047619044,34.523809523809526,72.61904761904762,58.333333333333336,54.761904761904766,19.047619047619047,16.666666666666664,44.047619047619044,53.57142857142857,63.095238095238095,77.38095238095238,False,62.62,31.96,55.24
1531384,Antonio Cordero,Cádiz,M,['LW'],19 años,178,Derecho,30/06/2026,2100000.0,2,0,1131,6.72,7,24.14,20,24,10,3,3,100,81.12,286,232,6,3,7,2,0,16,127.7,19,29.0,41.66666666666667,6.993006993006993,0.1591511936339522,0.0,0.5570291777188329,1.5915119363395227,1.909814323607427,0.7957559681697614,0.2387267904509283,0.2387267904509283,7.957559681697613,22.758620689655174,18.46153846153846,0.4774535809018567,0.2387267904509283,0.5570291777188329,1.273209549071618,2.3076923076923075,2.100.000 €,47.61904761904761,39.285714285714285,32.142857142857146,1.1904761904761905,36.904761904761905,75.0,45.23809523809524,66.66666666666666,76.19047619047619,47.61904761904761,8.333333333333332,False,25.95,46.96,51.73
